Timestamp,Open,High,Low,Close,Volume
2026-04-05T00:05:00.000Z,67298.86000000,67298.87000000,67270.59000000,67277.07000000,6.05526000
2026-04-05T00:10:00.000Z,67277.06000000,67277.07000000,67241.23000000,67257.37000000,8.45793000
2026-04-05T00:15:00.000Z,67257.38000000,67257.38000000,67242.96000000,67256.32000000,13.19918000
2026-04-05T00:20:00.000Z,67256.31000000,67256.32000000,67239.47000000,67245.99000000,7.78153000
2026-04-05T00:25:00.000Z,67246.00000000,67273.59000000,67232.00000000,67264.42000000,71.45355000
2026-04-05T00:30:00.000Z,67264.42000000,67264.43000000,67231.51000000,67241.17000000,69.90172000
2026-04-05T00:35:00.000Z,67241.17000000,67259.95000000,67241.16000000,67259.94000000,6.67440000
2026-04-05T00:40:00.000Z,67259.95000000,67270.69000000,67247.83000000,67247.83000000,38.56355000
2026-04-05T00:45:00.000Z,67247.83000000,67272.81000000,67244.05000000,67244.05000000,41.74376000
2026-04-05T00:50:00.000Z,67244.06000000,67244.06000000,67205.00000000,67215.58000000,24.32480000
2026-04-05T00:55:00.000Z,67215.58000000,67225.01000000,67168.08000000,67225.00000000,135.08461000
2026-04-05T01:00:00.000Z,67225.00000000,67230.00000000,67159.62000000,67165.66000000,19.72074000
2026-04-05T01:05:00.000Z,67165.65000000,67169.22000000,67120.00000000,67149.36000000,27.02088000
2026-04-05T01:10:00.000Z,67149.37000000,67205.45000000,67149.34000000,67189.67000000,14.28520000
2026-04-05T01:15:00.000Z,67189.68000000,67189.68000000,67163.25000000,67163.25000000,5.56040000
2026-04-05T01:20:00.000Z,67163.26000000,67174.95000000,67137.10000000,67146.88000000,8.43949000
2026-04-05T01:25:00.000Z,67146.89000000,67154.64000000,67128.00000000,67130.21000000,55.80848000
2026-04-05T01:30:00.000Z,67130.22000000,67130.22000000,67080.08000000,67119.15000000,58.60047000
2026-04-05T01:35:00.000Z,67119.15000000,67119.16000000,67085.28000000,67088.34000000,27.96624000
2026-04-05T01:40:00.000Z,67088.33000000,67108.41000000,67080.00000000,67086.71000000,69.25099000
2026-04-05T01:45:00.000Z,67086.71000000,67107.18000000,67086.71000000,67107.18000000,11.21089000
2026-04-05T01:50:00.000Z,67107.18000000,67119.81000000,67105.80000000,67105.80000000,9.06575000
2026-04-05T01:55:00.000Z,67105.81000000,67110.30000000,67082.40000000,67085.00000000,62.63582000
2026-04-05T02:00:00.000Z,67085.00000000,67090.71000000,66955.72000000,67042.54000000,131.01513000
2026-04-05T02:05:00.000Z,67042.55000000,67046.52000000,67012.00000000,67015.29000000,6.10585000
2026-04-05T02:10:00.000Z,67015.30000000,67015.30000000,66989.02000000,66998.37000000,14.50456000
2026-04-05T02:15:00.000Z,66998.37000000,67078.93000000,66992.29000000,67078.92000000,17.03123000
2026-04-05T02:20:00.000Z,67078.92000000,67111.68000000,67067.08000000,67107.65000000,15.49106000
2026-04-05T02:25:00.000Z,67107.65000000,67158.60000000,67106.01000000,67129.50000000,21.75246000
2026-04-05T02:30:00.000Z,67129.50000000,67171.16000000,67118.03000000,67149.37000000,8.59938000
2026-04-05T02:35:00.000Z,67149.38000000,67155.22000000,67133.38000000,67148.01000000,10.21648000
2026-04-05T02:40:00.000Z,67148.01000000,67148.01000000,67135.95000000,67135.96000000,4.24825000
2026-04-05T02:45:00.000Z,67135.96000000,67141.76000000,67129.23000000,67135.82000000,4.20990000
2026-04-05T02:50:00.000Z,67135.82000000,67162.94000000,67135.81000000,67162.93000000,6.87386000
2026-04-05T02:55:00.000Z,67162.93000000,67174.92000000,67162.93000000,67170.16000000,12.37611000
2026-04-05T03:00:00.000Z,67170.17000000,67187.93000000,67170.16000000,67175.94000000,9.47686000
2026-04-05T03:05:00.000Z,67175.94000000,67175.94000000,67154.64000000,67163.40000000,8.89849000
2026-04-05T03:10:00.000Z,67163.40000000,67188.09000000,67156.78000000,67188.08000000,35.69411000
2026-04-05T03:15:00.000Z,67188.08000000,67188.09000000,67155.61000000,67155.61000000,34.07331000
2026-04-05T03:20:00.000Z,67155.61000000,67160.64000000,67131.44000000,67160.63000000,6.83742000
2026-04-05T03:25:00.000Z,67160.63000000,67160.63000000,67154.64000000,67154.64000000,7.04151000
2026-04-05T03:30:00.000Z,67154.65000000,67154.65000000,67105.53000000,67105.53000000,5.09245000
2026-04-05T03:35:00.000Z,67105.53000000,67120.20000000,67089.33000000,67116.09000000,17.90021000
2026-04-05T03:40:00.000Z,67116.09000000,67139.13000000,67116.08000000,67139.12000000,7.34409000
2026-04-05T03:45:00.000Z,67139.13000000,67140.68000000,67134.99000000,67134.99000000,11.29523000
2026-04-05T03:50:00.000Z,67134.99000000,67135.00000000,67122.42000000,67132.89000000,10.70742000
2026-04-05T03:55:00.000Z,67132.89000000,67145.98000000,67124.55000000,67145.98000000,9.33374000
2026-04-05T04:00:00.000Z,67145.98000000,67145.99000000,67112.86000000,67133.77000000,8.67669000
2026-04-05T04:05:00.000Z,67133.78000000,67133.78000000,67108.02000000,67108.03000000,3.06158000
2026-04-05T04:10:00.000Z,67108.03000000,67108.03000000,67073.56000000,67087.21000000,6.38215000
2026-04-05T04:15:00.000Z,67087.22000000,67117.24000000,67083.47000000,67117.23000000,6.69930000
2026-04-05T04:20:00.000Z,67117.24000000,67134.63000000,67117.23000000,67126.93000000,8.25169000
2026-04-05T04:25:00.000Z,67126.93000000,67188.51000000,67126.93000000,67188.51000000,5.89016000
2026-04-05T04:30:00.000Z,67188.51000000,67188.51000000,67164.81000000,67164.81000000,6.16139000
2026-04-05T04:35:00.000Z,67164.82000000,67164.82000000,67150.01000000,67154.64000000,4.65838000
2026-04-05T04:40:00.000Z,67154.65000000,67154.65000000,67130.28000000,67130.29000000,3.92726000
2026-04-05T04:45:00.000Z,67130.29000000,67130.29000000,67086.68000000,67086.68000000,4.02608000
2026-04-05T04:50:00.000Z,67086.68000000,67119.85000000,67086.68000000,67101.61000000,8.23357000
2026-04-05T04:55:00.000Z,67101.60000000,67140.62000000,67093.22000000,67101.65000000,26.92678000
2026-04-05T05:00:00.000Z,67101.65000000,67125.20000000,67095.01000000,67125.19000000,3.55338000
2026-04-05T05:05:00.000Z,67125.20000000,67135.02000000,67114.88000000,67128.72000000,2.89401000
2026-04-05T05:10:00.000Z,67128.72000000,67154.98000000,67112.59000000,67112.59000000,10.36705000
2026-04-05T05:15:00.000Z,67112.60000000,67134.01000000,67108.00000000,67126.00000000,78.75406000
2026-04-05T05:20:00.000Z,67126.00000000,67126.01000000,67054.68000000,67092.01000000,47.29326000
2026-04-05T05:25:00.000Z,67092.00000000,67100.63000000,67091.65000000,67095.00000000,26.96680000
2026-04-05T05:30:00.000Z,67095.01000000,67109.14000000,67095.00000000,67106.81000000,11.61513000
2026-04-05T05:35:00.000Z,67106.81000000,67106.82000000,67054.95000000,67076.30000000,150.54304000
2026-04-05T05:40:00.000Z,67076.31000000,67085.48000000,67076.30000000,67085.48000000,2.59969000
2026-04-05T05:45:00.000Z,67085.48000000,67098.90000000,67076.88000000,67076.88000000,8.06350000
2026-04-05T05:50:00.000Z,67076.89000000,67076.89000000,66948.15000000,66985.96000000,26.30046000
2026-04-05T05:55:00.000Z,66985.96000000,66985.96000000,66888.00000000,66931.65000000,97.44146000
2026-04-05T06:00:00.000Z,66931.65000000,66940.00000000,66895.92000000,66937.04000000,26.49262000
2026-04-05T06:05:00.000Z,66937.05000000,66937.05000000,66690.47000000,66704.81000000,101.81291000
2026-04-05T06:10:00.000Z,66704.81000000,66734.52000000,66626.66000000,66660.33000000,113.82852000
2026-04-05T06:15:00.000Z,66660.33000000,66686.66000000,66611.66000000,66679.06000000,65.09261000
2026-04-05T06:20:00.000Z,66679.07000000,66766.85000000,66679.06000000,66745.99000000,55.98645000
2026-04-05T06:25:00.000Z,66745.99000000,66777.79000000,66745.98000000,66763.88000000,14.34891000
2026-04-05T06:30:00.000Z,66763.87000000,66842.67000000,66763.87000000,66810.39000000,43.28624000
2026-04-05T06:35:00.000Z,66810.39000000,66850.00000000,66788.30000000,66805.00000000,91.16625000
2026-04-05T06:40:00.000Z,66805.00000000,66835.72000000,66805.00000000,66826.59000000,73.45962000
2026-04-05T06:45:00.000Z,66826.58000000,66843.60000000,66806.00000000,66831.90000000,24.68414000
2026-04-05T06:50:00.000Z,66831.90000000,66858.01000000,66829.89000000,66829.90000000,14.35808000
2026-04-05T06:55:00.000Z,66829.90000000,66864.42000000,66800.00000000,66802.24000000,103.82500000
2026-04-05T07:00:00.000Z,66802.24000000,66891.41000000,66802.24000000,66865.31000000,115.40821000
2026-04-05T07:05:00.000Z,66865.32000000,66898.97000000,66865.31000000,66877.52000000,11.84690000
2026-04-05T07:10:00.000Z,66877.52000000,66914.48000000,66860.15000000,66905.10000000,28.78907000
2026-04-05T07:15:00.000Z,66905.09000000,66912.59000000,66805.64000000,66843.85000000,54.22966000
2026-04-05T07:20:00.000Z,66843.85000000,66843.85000000,66823.46000000,66823.47000000,11.66962000
2026-04-05T07:25:00.000Z,66823.46000000,66823.47000000,66800.01000000,66816.96000000,9.92686000
2026-04-05T07:30:00.000Z,66816.96000000,66816.96000000,66736.80000000,66764.53000000,41.37289000
2026-04-05T07:35:00.000Z,66764.53000000,66767.57000000,66715.43000000,66737.43000000,20.79981000
2026-04-05T07:40:00.000Z,66737.44000000,66780.43000000,66737.43000000,66767.02000000,12.72328000
2026-04-05T07:45:00.000Z,66767.02000000,66805.51000000,66750.00000000,66750.01000000,147.12734000
2026-04-05T07:50:00.000Z,66750.00000000,66800.03000000,66740.39000000,66800.02000000,146.90279000
2026-04-05T07:55:00.000Z,66800.03000000,66829.03000000,66800.02000000,66820.64000000,15.00249000
2026-04-05T08:00:00.000Z,66820.64000000,66876.63000000,66819.42000000,66854.83000000,24.46145000
2026-04-05T08:05:00.000Z,66854.83000000,66882.32000000,66845.36000000,66876.46000000,8.27266000
2026-04-05T08:10:00.000Z,66876.46000000,66884.00000000,66855.94000000,66862.19000000,14.37543000
2026-04-05T08:15:00.000Z,66862.19000000,66902.58000000,66862.18000000,66898.80000000,19.80412000
2026-04-05T08:20:00.000Z,66898.80000000,66907.68000000,66889.00000000,66889.00000000,8.21963000
2026-04-05T08:25:00.000Z,66889.00000000,66895.87000000,66871.74000000,66875.07000000,17.83808000
2026-04-05T08:30:00.000Z,66875.08000000,66882.40000000,66868.00000000,66874.30000000,8.61723000
2026-04-05T08:35:00.000Z,66874.29000000,66891.61000000,66871.28000000,66891.61000000,20.08663000
2026-04-05T08:40:00.000Z,66891.61000000,66891.61000000,66840.66000000,66860.24000000,47.74886000
2026-04-05T08:45:00.000Z,66860.23000000,66896.08000000,66860.23000000,66896.08000000,9.99220000
2026-04-05T08:50:00.000Z,66896.08000000,66915.59000000,66896.07000000,66899.36000000,32.02821000
2026-04-05T08:55:00.000Z,66899.37000000,66940.00000000,66899.36000000,66933.18000000,15.62944000
2026-04-05T09:00:00.000Z,66933.18000000,66975.64000000,66933.18000000,66971.11000000,48.28434000
2026-04-05T09:05:00.000Z,66971.10000000,66993.67000000,66902.15000000,66926.49000000,32.03082000
2026-04-05T09:10:00.000Z,66926.49000000,66938.62000000,66922.13000000,66929.99000000,19.24144000
2026-04-05T09:15:00.000Z,66930.00000000,66956.52000000,66929.99000000,66956.52000000,20.06778000
2026-04-05T09:20:00.000Z,66956.52000000,67013.28000000,66947.55000000,67013.28000000,27.65059000
2026-04-05T09:25:00.000Z,67013.27000000,67037.22000000,67002.54000000,67015.59000000,28.84959000
2026-04-05T09:30:00.000Z,67015.59000000,67017.33000000,66985.15000000,66996.93000000,5.71698000
2026-04-05T09:35:00.000Z,66996.93000000,67001.20000000,66969.85000000,66983.34000000,14.77264000
2026-04-05T09:40:00.000Z,66983.35000000,67026.81000000,66983.34000000,67026.81000000,22.40985000
2026-04-05T09:45:00.000Z,67026.81000000,67048.64000000,67009.68000000,67045.98000000,25.75498000
2026-04-05T09:50:00.000Z,67045.98000000,67045.99000000,67034.05000000,67034.06000000,15.33561000
2026-04-05T09:55:00.000Z,67034.06000000,67039.13000000,67025.93000000,67035.15000000,33.81707000
2026-04-05T10:00:00.000Z,67035.15000000,67035.15000000,67001.23000000,67032.87000000,41.26487000
2026-04-05T10:05:00.000Z,67032.87000000,67035.41000000,67000.83000000,67000.83000000,32.52125000
2026-04-05T10:10:00.000Z,67000.84000000,67013.64000000,66975.67000000,66975.67000000,22.35148000
2026-04-05T10:15:00.000Z,66975.67000000,66986.00000000,66968.35000000,66968.98000000,28.96717000
2026-04-05T10:20:00.000Z,66968.99000000,66983.28000000,66968.98000000,66978.00000000,10.58034000
2026-04-05T10:25:00.000Z,66978.00000000,66992.92000000,66977.99000000,66992.92000000,8.79609000
2026-04-05T10:30:00.000Z,66992.91000000,67008.00000000,66992.90000000,67007.99000000,22.63579000
2026-04-05T10:35:00.000Z,67008.00000000,67150.00000000,67007.99000000,67117.73000000,33.21049000
2026-04-05T10:40:00.000Z,67117.73000000,67124.27000000,67066.10000000,67085.99000000,20.59385000
2026-04-05T10:45:00.000Z,67086.00000000,67086.00000000,67035.40000000,67043.00000000,17.32658000
2026-04-05T10:50:00.000Z,67043.00000000,67054.49000000,67009.62000000,67046.82000000,34.87327000
2026-04-05T10:55:00.000Z,67046.83000000,67059.86000000,67042.29000000,67046.01000000,15.23065000
2026-04-05T11:00:00.000Z,67046.01000000,67079.43000000,67034.28000000,67055.38000000,22.76251000
2026-04-05T11:05:00.000Z,67055.39000000,67072.27000000,67046.12000000,67046.12000000,16.83835000
2026-04-05T11:10:00.000Z,67046.13000000,67087.22000000,67045.86000000,67045.87000000,34.22745000
2026-04-05T11:15:00.000Z,67045.87000000,67081.62000000,67045.86000000,67064.60000000,15.94933000
2026-04-05T11:20:00.000Z,67064.59000000,67072.79000000,67050.35000000,67050.35000000,10.71158000
2026-04-05T11:25:00.000Z,67050.36000000,67050.36000000,66991.82000000,67010.16000000,22.02426000
2026-04-05T11:30:00.000Z,67010.16000000,67016.74000000,66993.22000000,67016.58000000,49.33366000
2026-04-05T11:35:00.000Z,67016.58000000,67016.58000000,66973.67000000,66992.36000000,18.80924000
2026-04-05T11:40:00.000Z,66992.35000000,66992.36000000,66986.59000000,66992.00000000,10.94104000
2026-04-05T11:45:00.000Z,66992.00000000,66992.00000000,66975.69000000,66984.60000000,17.46456000
2026-04-05T11:50:00.000Z,66984.59000000,66998.40000000,66984.59000000,66997.99000000,19.85039000
2026-04-05T11:55:00.000Z,66998.00000000,66999.00000000,66984.77000000,66999.00000000,14.15891000
2026-04-05T12:00:00.000Z,66998.99000000,66999.00000000,66918.03000000,66922.57000000,24.31120000
2026-04-05T12:05:00.000Z,66922.58000000,66960.00000000,66922.57000000,66944.63000000,21.84350000
2026-04-05T12:10:00.000Z,66944.64000000,66945.12000000,66900.91000000,66905.95000000,26.75091000
2026-04-05T12:15:00.000Z,66905.95000000,66937.91000000,66905.94000000,66927.91000000,32.95955000
2026-04-05T12:20:00.000Z,66927.91000000,66932.41000000,66914.52000000,66914.52000000,26.86762000
2026-04-05T12:25:00.000Z,66914.52000000,66915.00000000,66885.91000000,66885.92000000,15.75033000
2026-04-05T12:30:00.000Z,66885.92000000,66890.00000000,66728.18000000,66764.52000000,137.23019000
2026-04-05T12:35:00.000Z,66764.53000000,66800.00000000,66692.17000000,66738.54000000,67.45743000
2026-04-05T12:40:00.000Z,66738.53000000,66775.78000000,66695.65000000,66745.00000000,80.83931000
2026-04-05T12:45:00.000Z,66745.00000000,66745.01000000,66680.57000000,66699.35000000,66.27176000
2026-04-05T12:50:00.000Z,66699.34000000,66794.54000000,66699.34000000,66779.29000000,46.45492000
2026-04-05T12:55:00.000Z,66779.28000000,66803.82000000,66776.03000000,66783.58000000,61.24424000
2026-04-05T13:00:00.000Z,66783.59000000,66854.83000000,66765.62000000,66852.28000000,57.58409000
2026-04-05T13:05:00.000Z,66852.29000000,66852.29000000,66811.18000000,66814.85000000,23.88570000
2026-04-05T13:10:00.000Z,66814.85000000,66839.51000000,66760.42000000,66760.42000000,17.49807000
2026-04-05T13:15:00.000Z,66760.43000000,66795.35000000,66742.01000000,66795.35000000,30.10745000
2026-04-05T13:20:00.000Z,66795.34000000,66854.83000000,66794.21000000,66832.21000000,22.37804000
2026-04-05T13:25:00.000Z,66832.20000000,66832.20000000,66703.66000000,66703.66000000,26.96403000
2026-04-05T13:30:00.000Z,66703.67000000,66841.14000000,66693.91000000,66812.55000000,52.57472000
2026-04-05T13:35:00.000Z,66812.54000000,66842.15000000,66787.08000000,66842.14000000,36.37067000
2026-04-05T13:40:00.000Z,66842.15000000,66853.50000000,66816.00000000,66830.99000000,19.34429000
2026-04-05T13:45:00.000Z,66831.00000000,66872.01000000,66830.99000000,66856.88000000,30.12198000
2026-04-05T13:50:00.000Z,66856.88000000,66918.03000000,66856.87000000,66871.09000000,22.91187000
2026-04-05T13:55:00.000Z,66871.10000000,66907.85000000,66863.16000000,66890.70000000,21.57644000
2026-04-05T14:00:00.000Z,66890.70000000,66963.80000000,66850.04000000,66954.71000000,40.41466000
2026-04-05T14:05:00.000Z,66954.72000000,66958.34000000,66911.48000000,66924.90000000,24.90245000
2026-04-05T14:10:00.000Z,66924.91000000,66932.00000000,66866.93000000,66872.11000000,20.61817000
2026-04-05T14:15:00.000Z,66872.10000000,66874.00000000,66820.54000000,66863.28000000,35.64560000
2026-04-05T14:20:00.000Z,66863.29000000,66881.91000000,66847.17000000,66880.77000000,17.08659000
2026-04-05T14:25:00.000Z,66880.78000000,66915.26000000,66880.77000000,66908.00000000,15.63320000
2026-04-05T14:30:00.000Z,66908.01000000,66917.19000000,66893.02000000,66894.52000000,17.58721000
2026-04-05T14:35:00.000Z,66894.53000000,66943.61000000,66886.94000000,66943.60000000,26.29862000
2026-04-05T14:40:00.000Z,66943.60000000,66963.95000000,66923.26000000,66946.70000000,26.51039000
2026-04-05T14:45:00.000Z,66946.95000000,66946.96000000,66914.51000000,66936.28000000,21.68076000
2026-04-05T14:50:00.000Z,66936.28000000,66945.12000000,66927.15000000,66927.15000000,30.48870000
2026-04-05T14:55:00.000Z,66927.16000000,66927.92000000,66909.68000000,66918.03000000,19.17325000
2026-04-05T15:00:00.000Z,66918.03000000,66934.78000000,66886.84000000,66886.84000000,27.79724000
2026-04-05T15:05:00.000Z,66886.82000000,66927.92000000,66829.02000000,66927.92000000,29.72014000
2026-04-05T15:10:00.000Z,66927.92000000,66970.00000000,66927.91000000,66929.04000000,40.16884000
2026-04-05T15:15:00.000Z,66929.04000000,67008.65000000,66929.04000000,66973.75000000,27.86296000
2026-04-05T15:20:00.000Z,66973.76000000,66992.61000000,66962.28000000,66984.75000000,15.84606000
2026-04-05T15:25:00.000Z,66984.74000000,67530.00000000,66980.22000000,67499.99000000,424.60750000
2026-04-05T15:30:00.000Z,67500.00000000,67856.16000000,67396.00000000,67480.57000000,576.30563000
2026-04-05T15:35:00.000Z,67480.56000000,67545.06000000,67396.33000000,67401.01000000,89.63586000
2026-04-05T15:40:00.000Z,67401.01000000,67450.00000000,67316.47000000,67437.20000000,105.88287000
2026-04-05T15:45:00.000Z,67437.21000000,67456.37000000,67323.48000000,67373.59000000,46.66455000
2026-04-05T15:50:00.000Z,67373.60000000,67443.96000000,67357.64000000,67357.64000000,44.88519000
2026-04-05T15:55:00.000Z,67357.64000000,67363.02000000,67272.72000000,67306.64000000,41.70076000
2026-04-05T16:00:00.000Z,67306.65000000,67377.94000000,67306.64000000,67358.61000000,33.50321000
2026-04-05T16:05:00.000Z,67358.60000000,67396.58000000,67270.88000000,67333.37000000,50.91575000
2026-04-05T16:10:00.000Z,67333.37000000,67372.00000000,67291.42000000,67295.15000000,47.48979000
2026-04-05T16:15:00.000Z,67295.15000000,67362.28000000,67295.14000000,67348.46000000,22.96263000
2026-04-05T16:20:00.000Z,67348.47000000,67379.01000000,67348.46000000,67370.46000000,12.47292000
2026-04-05T16:25:00.000Z,67370.47000000,67383.20000000,67325.57000000,67325.57000000,16.60996000
2026-04-05T16:30:00.000Z,67325.58000000,67410.00000000,67316.00000000,67366.17000000,20.72242000
2026-04-05T16:35:00.000Z,67366.17000000,67366.18000000,67313.90000000,67313.90000000,14.90787000
2026-04-05T16:40:00.000Z,67313.91000000,67331.30000000,67267.18000000,67323.49000000,27.12733000
2026-04-05T16:45:00.000Z,67323.48000000,67323.49000000,67203.39000000,67216.00000000,58.39365000
2026-04-05T16:50:00.000Z,67215.99000000,67241.71000000,67173.40000000,67194.25000000,27.88323000
2026-04-05T16:55:00.000Z,67194.24000000,67216.00000000,67182.00000000,67212.62000000,23.81747000
2026-04-05T17:00:00.000Z,67212.61000000,67252.99000000,67187.95000000,67220.00000000,22.13817000
2026-04-05T17:05:00.000Z,67220.01000000,67291.07000000,67210.00000000,67284.90000000,16.26718000
2026-04-05T17:10:00.000Z,67284.90000000,67306.29000000,67260.67000000,67284.83000000,26.75083000
2026-04-05T17:15:00.000Z,67284.83000000,67293.78000000,67222.00000000,67222.01000000,6.55801000
2026-04-05T17:20:00.000Z,67222.00000000,67242.89000000,67188.28000000,67242.89000000,13.99282000
2026-04-05T17:25:00.000Z,67242.89000000,67343.85000000,67242.89000000,67339.55000000,12.76663000
2026-04-05T17:30:00.000Z,67339.56000000,67343.85000000,67306.01000000,67310.33000000,10.74524000
2026-04-05T17:35:00.000Z,67310.33000000,67385.95000000,67310.32000000,67385.94000000,13.85450000
2026-04-05T17:40:00.000Z,67385.95000000,67402.00000000,67353.22000000,67360.97000000,14.66126000
2026-04-05T17:45:00.000Z,67360.97000000,67396.58000000,67308.31000000,67340.00000000,14.22568000
2026-04-05T17:50:00.000Z,67340.00000000,67363.26000000,67312.94000000,67358.86000000,7.63350000
2026-04-05T17:55:00.000Z,67358.85000000,67373.65000000,67343.86000000,67373.64000000,8.51757000
2026-04-05T18:00:00.000Z,67373.64000000,67375.12000000,67284.80000000,67319.55000000,22.56115000
2026-04-05T18:05:00.000Z,67319.56000000,67337.07000000,67290.99000000,67291.00000000,6.74570000
2026-04-05T18:10:00.000Z,67291.00000000,67333.36000000,67284.09000000,67304.84000000,36.58942000
2026-04-05T18:15:00.000Z,67304.85000000,67337.36000000,67281.38000000,67281.39000000,21.26089000
2026-04-05T18:20:00.000Z,67281.39000000,67306.29000000,67281.38000000,67306.28000000,7.45447000
2026-04-05T18:25:00.000Z,67306.29000000,67309.41000000,67285.49000000,67299.53000000,5.99808000
2026-04-05T18:30:00.000Z,67299.53000000,67450.00000000,67299.53000000,67417.49000000,22.71404000
2026-04-05T18:35:00.000Z,67417.49000000,67450.17000000,67394.41000000,67439.29000000,29.15256000
2026-04-05T18:40:00.000Z,67439.29000000,67448.91000000,67406.22000000,67425.48000000,30.63961000
2026-04-05T18:45:00.000Z,67425.47000000,67451.78000000,67405.97000000,67419.88000000,16.15356000
2026-04-05T18:50:00.000Z,67419.89000000,67419.89000000,67392.02000000,67405.65000000,5.48870000
2026-04-05T18:55:00.000Z,67405.65000000,67413.78000000,67392.02000000,67413.78000000,6.23813000
2026-04-05T19:00:00.000Z,67413.78000000,67415.11000000,67382.46000000,67382.46000000,8.66926000
2026-04-05T19:05:00.000Z,67382.46000000,67410.00000000,67382.46000000,67395.98000000,21.96582000
2026-04-05T19:10:00.000Z,67395.98000000,67423.80000000,67364.61000000,67418.29000000,15.25250000
2026-04-05T19:15:00.000Z,67418.29000000,67520.00000000,67397.59000000,67519.99000000,37.25076000
2026-04-05T19:20:00.000Z,67520.00000000,67560.45000000,67486.24000000,67520.97000000,38.70826000
2026-04-05T19:25:00.000Z,67520.97000000,67543.32000000,67465.21000000,67465.22000000,20.05548000
2026-04-05T19:30:00.000Z,67465.22000000,67472.01000000,67442.21000000,67450.97000000,10.35503000
2026-04-05T19:35:00.000Z,67450.97000000,67450.97000000,67320.25000000,67326.36000000,17.56890000
2026-04-05T19:40:00.000Z,67326.36000000,67342.79000000,67289.80000000,67308.79000000,19.93084000
2026-04-05T19:45:00.000Z,67308.79000000,67327.98000000,67276.67000000,67276.68000000,17.51617000
2026-04-05T19:50:00.000Z,67276.68000000,67326.47000000,67276.68000000,67312.30000000,14.31386000
2026-04-05T19:55:00.000Z,67312.30000000,67361.01000000,67312.29000000,67361.01000000,8.05690000
2026-04-05T20:00:00.000Z,67361.01000000,67416.48000000,67351.42000000,67351.43000000,37.34598000
2026-04-05T20:05:00.000Z,67351.43000000,67374.69000000,67332.66000000,67359.61000000,5.60894000
2026-04-05T20:10:00.000Z,67359.61000000,67381.54000000,67344.39000000,67378.00000000,19.68606000
2026-04-05T20:15:00.000Z,67378.01000000,67378.01000000,67374.60000000,67374.60000000,5.58716000
2026-04-05T20:20:00.000Z,67374.61000000,67476.63000000,67374.60000000,67466.92000000,15.81072000
2026-04-05T20:25:00.000Z,67466.92000000,67493.17000000,67448.28000000,67479.04000000,16.45224000
2026-04-05T20:30:00.000Z,67479.04000000,67492.00000000,67467.73000000,67477.57000000,16.58605000
2026-04-05T20:35:00.000Z,67477.58000000,67690.46000000,67467.73000000,67688.60000000,127.99161000
2026-04-05T20:40:00.000Z,67688.60000000,67705.74000000,67554.69000000,67554.70000000,29.52477000
2026-04-05T20:45:00.000Z,67554.71000000,67656.00000000,67544.70000000,67655.98000000,37.91285000
2026-04-05T20:50:00.000Z,67655.99000000,67667.92000000,67599.49000000,67630.25000000,14.50221000
